"participant_id","data_id","order","answer","score","instrument","domain","varcond","competition","performer_1","performer_2"
32,1,"b",2,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
32,42,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
32,44,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
32,16,"b",1,0,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
32,21,"a",2,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
32,12,"b",1,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
32,9,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
32,29,"a",2,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
32,8,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
32,10,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
32,22,"a",1,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
32,35,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
32,17,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
33,42,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
33,50,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
33,43,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
33,3,"b",2,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
33,15,"a",2,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
33,7,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
33,44,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
33,46,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
33,24,"b",2,1,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
33,13,"b",2,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
33,23,"b",2,1,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
33,38,"a",2,0,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
33,17,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
33,27,"a",2,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
33,18,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
33,9,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
33,35,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
33,25,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
33,8,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
33,19,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
33,6,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
33,5,"a",2,0,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
33,41,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
33,12,"b",2,1,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
33,10,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
33,11,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
33,45,"b",2,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
33,22,"b",2,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
33,39,"b",2,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
33,33,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
33,21,"a",1,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
33,20,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
33,29,"b",2,1,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
33,49,"a",1,1,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
33,28,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
33,40,"a",2,0,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
33,34,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
33,1,"a",1,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
33,2,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
33,30,"a",1,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
33,47,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
33,31,"b",2,1,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
33,37,"b",2,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
33,14,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
33,16,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
33,4,"a",2,0,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
33,36,"b",2,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
33,48,"a",2,0,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
33,26,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
33,32,"b",1,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
34,30,"a",1,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
34,39,"b",1,0,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
34,37,"a",1,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
34,29,"b",1,0,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
34,10,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
34,25,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
34,26,"a",1,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
34,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
34,23,"b",2,1,"Piano","Audio-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
34,4,"a",1,1,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
34,28,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
34,2,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
34,15,"a",2,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
34,43,"a",2,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
34,34,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
34,45,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
34,12,"a",1,1,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
34,1,"a",1,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
34,44,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
34,9,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
34,24,"b",2,1,"Piano","Audio-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
34,48,"b",2,1,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
34,49,"b",2,1,"Piano","Visual-only","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
34,22,"a",2,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
34,27,"a",1,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
34,21,"b",2,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
34,14,"b",2,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
34,19,"b",1,0,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
34,11,"a",1,1,"Piano","Audio-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
34,41,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
34,38,"b",2,1,"Piano","Visual-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
34,50,"b",2,1,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
34,20,"b",1,0,"Tsugaru shamisen","Audio-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
34,36,"a",1,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
34,40,"b",2,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
34,16,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
34,46,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
34,8,"a",1,1,"Tsugaru shamisen","Audio-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
34,18,"a",1,1,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
34,7,"b",1,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
34,47,"b",1,0,"Piano","Visual-only","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
34,35,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
34,6,"b",2,1,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
34,32,"a",2,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
34,31,"b",1,0,"Tsugaru shamisen","Visual-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
34,5,"a",1,1,"Piano","Audio-only","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
34,17,"b",1,0,"Tsugaru shamisen","Audio-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
34,42,"b",1,0,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
34,3,"b",1,0,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
34,33,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
35,33,"a",1,1,"Tsugaru shamisen","Visual-only","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
35,48,"b",2,1,"Piano","Visual-only","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
35,3,"a",1,1,"Piano","Audio-only","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
35,37,"b",2,1,"Piano","Visual-only","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
35,13,"a",1,1,"Piano","Audio-only","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
35,10,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
35,16,"b",2,1,"Tsugaru shamisen","Audio-only","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
35,46,"b",2,1,"Piano","Visual-only","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
35,45,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
35,43,"a",1,1,"Tsugaru shamisen","Visual-only","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
35,15,"a",2,0,"Piano","Audio-only","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
35,6,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
35,39,"a",1,1,"Piano","Visual-only","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
35,7,"a",2,0,"Tsugaru shamisen","Audio-only","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
