"participant_id","data_id","order","answer","score","instrument","domain","varcond","competition","performer_1","performer_2","performer_1_sex","performer_2_sex"
32,58,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
32,75,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
32,63,"a",2,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
32,59,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
32,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
32,55,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
32,72,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
32,70,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
32,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
32,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
33,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
33,63,"a",1,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
33,51,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
33,68,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
33,60,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
33,73,"a",2,0,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
33,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
33,66,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
33,53,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
33,74,"b",2,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
33,52,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
33,59,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
33,56,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
33,69,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
33,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
33,64,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
33,70,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
33,72,"a",1,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
33,57,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
33,55,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
33,54,"b",2,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
33,67,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
33,65,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
33,58,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
33,75,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
34,68,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
34,69,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
34,70,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
34,58,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
34,63,"a",1,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
34,65,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
34,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
34,59,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
34,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
34,57,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
34,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
34,55,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
34,75,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
34,73,"b",2,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
34,56,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
34,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
34,72,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
34,52,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
34,66,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
34,74,"a",1,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
34,54,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
34,61,"a",1,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
34,67,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
34,51,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
34,53,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
35,51,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
35,53,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
35,56,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
35,69,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
35,74,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
35,55,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
35,57,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
35,52,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
35,59,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
35,58,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
35,67,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
35,70,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
35,68,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
35,65,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
35,73,"b",2,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
35,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
35,54,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
35,61,"a",1,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
35,66,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
35,72,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
35,62,"a",1,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
35,75,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
35,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
35,63,"a",2,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
35,71,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
36,64,"b",1,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin","Male","Male"
36,66,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto","Male","Female"
36,55,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello","Male","Female"
36,65,"a",2,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov","Male","Male"
36,63,"a",1,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
36,75,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze","Male","Female"
36,71,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son","Male","Female"
36,68,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito","Male","Female"
36,59,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe","Female","Male"
36,74,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
36,58,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara","Female","Male"
36,62,"a",2,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks","Male","Female"
36,51,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman","Male","Male"
36,67,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi","Female","Female"
36,70,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato","Female","Male"
36,56,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu","Female","Female"
36,57,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki","Male","Male"
36,53,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
36,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato","Male","Male"
36,69,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura","Male","Female"
36,73,"b",2,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martina Filjak","Dmitri Levkovich","Female","Male"
36,72,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
36,61,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank","Male","Male"
36,54,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas","Male","Male"
36,52,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko","Male","Female"
37,63,"a",2,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki","Male","Male"
37,53,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov","Male","Male"
